time,總停車格,目前車輛數量,空位數量,進站人數,出站人數,全天空日射量(MJ/㎡),最大瞬間風(m/s),最大瞬間風風向(360degree),氣溫(℃),海平面氣壓(hPa),測站氣壓(hPa),相對溼度(%),紫外線指數,降水時數(h),降水量(mm),露點溫度(℃),風向(360degree),風速(m/s),去年借車數,去年還車數,is_holiday,is_hightraffic,weekday_sin,weekday_cos,time_sin,time_cos,day,Weekday,hour,minute,第幾周,workday,租借數量
2023-10-06 15:20:00,90,33,57,433.0,242.0,2.01,11.2,90.0,28.7,1007.9,1004.4,82.0,4.0,0.0,0,25.3,70.0,2.9,9.0,10.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.90630778703665,-0.4226182617406993,6,4,15,20,40,1,-20
2023-10-06 15:30:00,90,83,7,433.0,242.0,2.01,11.2,90.0,28.7,1007.9,1004.4,82.0,4.0,0.0,0,25.3,70.0,2.9,9.0,10.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.8968727415326884,-0.4422886902190011,6,4,15,30,40,1,-50
2023-10-06 15:40:00,90,89,1,433.0,242.0,2.01,11.2,90.0,28.7,1007.9,1004.4,82.0,4.0,0.0,0,25.3,70.0,2.9,9.0,10.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.8870108331782216,-0.4617486132350342,6,4,15,40,40,1,-6
2023-10-06 15:50:00,90,89,1,433.0,242.0,2.01,11.2,90.0,28.7,1007.9,1004.4,82.0,4.0,0.0,0,25.3,70.0,2.9,9.0,10.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.8767267557075078,-0.4809887689193874,6,4,15,50,40,1,0
2023-10-06 16:00:00,90,89,1,433.0,242.0,0.97,9.8,60.0,29.0,1008.3,1004.8,81.0,2.0,0.0,0,25.4,40.0,2.9,5.333333333333333,13.5,0,1,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,6,4,16,0,40,1,0
2023-10-06 16:10:00,90,84,6,678.0,394.0,0.97,9.8,60.0,29.0,1008.3,1004.8,81.0,2.0,0.0,0,25.4,40.0,2.9,5.333333333333333,13.5,0,1,0.9749279121818236,-0.2225209339563143,0.8549118706729467,-0.5187732581605212,6,4,16,10,40,1,5
2023-10-06 16:20:00,90,83,7,678.0,394.0,0.97,9.8,60.0,29.0,1008.3,1004.8,81.0,2.0,0.0,0,25.4,40.0,2.9,5.333333333333333,13.5,0,1,0.9749279121818236,-0.2225209339563143,0.8433914458128858,-0.5372996083468236,6,4,16,20,40,1,1
2023-10-06 16:30:00,90,80,10,678.0,394.0,0.97,9.8,60.0,29.0,1008.3,1004.8,81.0,2.0,0.0,0,25.4,40.0,2.9,5.333333333333333,13.5,0,1,0.9749279121818236,-0.2225209339563143,0.8314696123025451,-0.5555702330196023,6,4,16,30,40,1,3
2023-10-06 16:40:00,90,84,6,678.0,394.0,0.97,9.8,60.0,29.0,1008.3,1004.8,81.0,2.0,0.0,0,25.4,40.0,2.9,5.333333333333333,13.5,0,1,0.9749279121818236,-0.2225209339563143,0.8191520442889917,-0.5735764363510462,6,4,16,40,40,1,-4
2023-10-06 16:50:00,90,89,1,678.0,394.0,0.97,9.8,60.0,29.0,1008.3,1004.8,81.0,2.0,0.0,0,25.4,40.0,2.9,5.333333333333333,13.5,0,1,0.9749279121818236,-0.2225209339563143,0.8064446042674825,-0.5913096483635825,6,4,16,50,40,1,-5
2023-10-06 17:00:00,90,90,0,678.0,394.0,0.29,10.8,60.0,27.5,1008.8,1005.3,88.0,0.0,0.0,0,25.3,90.0,3.2,7.666666666666667,14.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.7933533402912352,-0.6087614290087207,6,4,17,0,40,1,-1
2023-10-06 17:10:00,90,88,2,705.0,462.0,0.29,10.8,60.0,27.5,1008.8,1005.3,88.0,0.0,0.0,0,25.3,90.0,3.2,7.666666666666667,14.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.779884483092882,-0.6259234721840587,6,4,17,10,40,1,2
2023-10-06 17:20:00,90,69,21,705.0,462.0,0.29,10.8,60.0,27.5,1008.8,1005.3,88.0,0.0,0.0,0,25.3,90.0,3.2,7.666666666666667,14.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.766044443118978,-0.6427876096865394,6,4,17,20,40,1,19
2023-10-06 17:30:00,90,69,21,705.0,462.0,0.29,10.8,60.0,27.5,1008.8,1005.3,88.0,0.0,0.0,0,25.3,90.0,3.2,7.666666666666667,14.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.7518398074789774,-0.6593458151000688,6,4,17,30,40,1,0
2023-10-06 17:40:00,90,47,43,705.0,462.0,0.29,10.8,60.0,27.5,1008.8,1005.3,88.0,0.0,0.0,0,25.3,90.0,3.2,7.666666666666667,14.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.7372773368101241,-0.6755902076156602,6,4,17,40,40,1,22
2023-10-06 17:50:00,90,47,43,705.0,462.0,0.29,10.8,60.0,27.5,1008.8,1005.3,88.0,0.0,0.0,0,25.3,90.0,3.2,7.666666666666667,14.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.7223639620597556,-0.6915130557822693,6,4,17,50,40,1,0
2023-10-06 18:00:00,90,52,8,705.0,462.0,0.02,9.0,80.0,27.3,1009.1,1005.6,88.0,0.0,0.0,0,25.1,90.0,3.2,11.166666666666666,10.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.7071067811865476,-0.7071067811865475,6,4,18,0,40,1,-35
2023-10-06 18:10:00,90,58,2,472.0,334.0,0.02,9.0,80.0,27.3,1009.1,1005.6,88.0,0.0,0.0,0,25.1,90.0,3.2,11.166666666666666,10.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.6915130557822694,-0.7223639620597555,6,4,18,10,40,1,-6
2023-10-06 18:20:00,90,60,0,472.0,334.0,0.02,9.0,80.0,27.3,1009.1,1005.6,88.0,0.0,0.0,0,25.1,90.0,3.2,11.166666666666666,10.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.6755902076156604,-0.737277336810124,6,4,18,20,40,1,-2
2023-10-06 18:30:00,90,59,1,472.0,334.0,0.02,9.0,80.0,27.3,1009.1,1005.6,88.0,0.0,0.0,0,25.1,90.0,3.2,11.166666666666666,10.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.659345815100069,-0.7518398074789773,6,4,18,30,40,1,1
2023-10-06 18:40:00,90,59,1,472.0,334.0,0.02,9.0,80.0,27.3,1009.1,1005.6,88.0,0.0,0.0,0,25.1,90.0,3.2,11.166666666666666,10.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.6427876096865395,-0.7660444431189779,6,4,18,40,40,1,0
2023-10-06 18:50:00,90,60,0,472.0,334.0,0.02,9.0,80.0,27.3,1009.1,1005.6,88.0,0.0,0.0,0,25.1,90.0,3.2,11.166666666666666,10.833333333333334,0,1,0.9749279121818236,-0.2225209339563143,0.6259234721840592,-0.7798844830928817,6,4,18,50,40,1,-1
2023-10-06 19:00:00,90,60,0,472.0,334.0,0.0,9.2,100.0,27.4,1009.9,1006.4,87.0,0.0,0.0,0,25.1,90.0,3.7,7.333333333333333,9.166666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.6087614290087209,-0.793353340291235,6,4,19,0,40,1,0
2023-10-06 19:10:00,90,60,0,345.0,194.0,0.0,9.2,100.0,27.4,1009.9,1006.4,87.0,0.0,0.0,0,25.1,90.0,3.7,7.333333333333333,9.166666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.5913096483635822,-0.8064446042674827,6,4,19,10,40,1,0
2023-10-06 19:20:00,90,60,0,345.0,194.0,0.0,9.2,100.0,27.4,1009.9,1006.4,87.0,0.0,0.0,0,25.1,90.0,3.7,7.333333333333333,9.166666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.5735764363510459,-0.8191520442889919,6,4,19,20,40,1,0
2023-10-06 19:30:00,90,47,13,345.0,194.0,0.0,9.2,100.0,27.4,1009.9,1006.4,87.0,0.0,0.0,0,25.1,90.0,3.7,7.333333333333333,9.166666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.5555702330196022,-0.8314696123025453,6,4,19,30,40,1,13
2023-10-06 19:40:00,90,40,20,345.0,194.0,0.0,9.2,100.0,27.4,1009.9,1006.4,87.0,0.0,0.0,0,25.1,90.0,3.7,7.333333333333333,9.166666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.5372996083468241,-0.8433914458128855,6,4,19,40,40,1,7
2023-10-06 19:50:00,90,58,2,345.0,194.0,0.0,9.2,100.0,27.4,1009.9,1006.4,87.0,0.0,0.0,0,25.1,90.0,3.7,7.333333333333333,9.166666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.5187732581605218,-0.8549118706729464,6,4,19,50,40,1,-18
2023-10-06 20:00:00,90,59,1,345.0,194.0,0.0,8.8,80.0,26.6,1010.5,1007.0,93.0,0.0,0.2,0,25.4,80.0,3.1,7.5,8.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.5000000000000003,-0.8660254037844385,6,4,20,0,40,1,-1
2023-10-06 20:10:00,90,59,1,356.0,199.0,0.0,8.8,80.0,26.6,1010.5,1007.0,93.0,0.0,0.2,0,25.4,80.0,3.1,7.5,8.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.4809887689193876,-0.8767267557075077,6,4,20,10,40,1,0
2023-10-06 20:20:00,90,56,4,356.0,199.0,0.0,8.8,80.0,26.6,1010.5,1007.0,93.0,0.0,0.2,0,25.4,80.0,3.1,7.5,8.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.4617486132350339,-0.8870108331782217,6,4,20,20,40,1,3
2023-10-06 20:30:00,90,59,1,356.0,199.0,0.0,8.8,80.0,26.6,1010.5,1007.0,93.0,0.0,0.2,0,25.4,80.0,3.1,7.5,8.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.4422886902190013,-0.8968727415326883,6,4,20,30,40,1,-3
2023-10-06 20:40:00,90,60,0,356.0,199.0,0.0,8.8,80.0,26.6,1010.5,1007.0,93.0,0.0,0.2,0,25.4,80.0,3.1,7.5,8.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.4226182617406995,-0.90630778703665,6,4,20,40,40,1,-1
2023-10-06 20:50:00,90,60,0,356.0,199.0,0.0,8.8,80.0,26.6,1010.5,1007.0,93.0,0.0,0.2,0,25.4,80.0,3.1,7.5,8.666666666666666,0,1,0.9749279121818236,-0.2225209339563143,0.4027466898587373,-0.9153114791194472,6,4,20,50,40,1,0
2023-10-06 21:00:00,90,59,1,356.0,199.0,0.0,7.6,70.0,26.5,1010.7,1007.2,95.0,0.0,0.1,0,25.6,120.0,2.0,6.833333333333333,5.666666666666667,0,0,0.9749279121818236,-0.2225209339563143,0.3826834323650899,-0.9238795325112868,6,4,21,0,40,1,1
2023-10-06 21:10:00,90,59,1,338.0,185.0,0.0,7.6,70.0,26.5,1010.7,1007.2,95.0,0.0,0.1,0,25.6,120.0,2.0,6.833333333333333,5.666666666666667,0,0,0.9749279121818236,-0.2225209339563143,0.3624380382837017,-0.9320078692827984,6,4,21,10,40,1,0
2023-10-06 21:20:00,90,60,0,338.0,185.0,0.0,7.6,70.0,26.5,1010.7,1007.2,95.0,0.0,0.1,0,25.6,120.0,2.0,6.833333333333333,5.666666666666667,0,0,0.9749279121818236,-0.2225209339563143,0.3420201433256689,-0.9396926207859084,6,4,21,20,40,1,-1
2023-10-06 21:30:00,90,60,0,338.0,185.0,0.0,7.6,70.0,26.5,1010.7,1007.2,95.0,0.0,0.1,0,25.6,120.0,2.0,6.833333333333333,5.666666666666667,0,0,0.9749279121818236,-0.2225209339563143,0.3214394653031617,-0.9469301294951056,6,4,21,30,40,1,0
2023-10-06 21:40:00,90,60,0,338.0,185.0,0.0,7.6,70.0,26.5,1010.7,1007.2,95.0,0.0,0.1,0,25.6,120.0,2.0,6.833333333333333,5.666666666666667,0,0,0.9749279121818236,-0.2225209339563143,0.3007057995042733,-0.9537169507482268,6,4,21,40,40,1,0
2023-10-06 21:50:00,90,59,1,338.0,185.0,0.0,7.6,70.0,26.5,1010.7,1007.2,95.0,0.0,0.1,0,25.6,120.0,2.0,6.833333333333333,5.666666666666667,0,0,0.9749279121818236,-0.2225209339563143,0.2798290140309918,-0.9600498543859288,6,4,21,50,40,1,1
2023-10-06 22:00:00,90,58,2,338.0,185.0,0.0,3.3,100.0,26.5,1010.8,1007.3,96.0,0.0,0.0,0,25.8,140.0,1.2,7.333333333333333,3.333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.2588190451025206,-0.9659258262890684,6,4,22,0,40,1,1
2023-10-06 22:10:00,90,60,0,146.0,84.0,0.0,3.3,100.0,26.5,1010.8,1007.3,96.0,0.0,0.0,0,25.8,140.0,1.2,7.333333333333333,3.333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.2376858923261733,-0.9713420698132612,6,4,22,10,40,1,-2
2023-10-06 22:20:00,90,60,0,146.0,84.0,0.0,3.3,100.0,26.5,1010.8,1007.3,96.0,0.0,0.0,0,25.8,140.0,1.2,7.333333333333333,3.333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.2164396139381031,-0.9762960071199333,6,4,22,20,40,1,0
2023-10-06 22:30:00,90,58,2,146.0,84.0,0.0,3.3,100.0,26.5,1010.8,1007.3,96.0,0.0,0.0,0,25.8,140.0,1.2,7.333333333333333,3.333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.1950903220161286,-0.9807852804032304,6,4,22,30,40,1,2
2023-10-06 22:40:00,90,55,5,146.0,84.0,0.0,3.3,100.0,26.5,1010.8,1007.3,96.0,0.0,0.0,0,25.8,140.0,1.2,7.333333333333333,3.333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.1736481776669302,-0.984807753012208,6,4,22,40,40,1,3
2023-10-06 22:50:00,90,50,10,146.0,84.0,0.0,3.3,100.0,26.5,1010.8,1007.3,96.0,0.0,0.0,0,25.8,140.0,1.2,7.333333333333333,3.333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.1521233861899166,-0.9883615104677608,6,4,22,50,40,1,5
2023-10-06 23:00:00,90,53,7,146.0,84.0,0.0,4.2,70.0,26.5,1010.6,1007.1,94.0,0.0,0.0,0,25.5,90.0,1.6,3.8333333333333335,1.3333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.1305261922200515,-0.9914448613738104,6,4,23,0,40,1,-3
2023-10-06 23:10:00,90,48,12,48.0,49.0,0.0,4.2,70.0,26.5,1010.6,1007.1,94.0,0.0,0.0,0,25.5,90.0,1.6,3.8333333333333335,1.3333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.1088668748519645,-0.9940563382223196,6,4,23,10,40,1,5
2023-10-06 23:20:00,90,50,10,48.0,49.0,0.0,4.2,70.0,26.5,1010.6,1007.1,94.0,0.0,0.0,0,25.5,90.0,1.6,3.8333333333333335,1.3333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.0871557427476582,-0.9961946980917455,6,4,23,20,40,1,-2
2023-10-06 23:30:00,90,51,9,48.0,49.0,0.0,4.2,70.0,26.5,1010.6,1007.1,94.0,0.0,0.0,0,25.5,90.0,1.6,3.8333333333333335,1.3333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.0654031292301435,-0.9978589232386036,6,4,23,30,40,1,-1
2023-10-06 23:40:00,90,40,20,48.0,49.0,0.0,4.2,70.0,26.5,1010.6,1007.1,94.0,0.0,0.0,0,25.5,90.0,1.6,3.8333333333333335,1.3333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.043619387365336,-0.9990482215818578,6,4,23,40,40,1,11
2023-10-06 23:50:00,90,34,26,48.0,49.0,0.0,4.2,70.0,26.5,1010.6,1007.1,94.0,0.0,0.0,0,25.5,90.0,1.6,3.8333333333333335,1.3333333333333333,0,0,0.9749279121818236,-0.2225209339563143,0.0218148850345612,-0.9997620270799092,6,4,23,50,40,1,6
2023-10-07 00:00:00,90,31,29,48.0,49.0,0.0,6.1,80.0,26.4,1010.5,1007.0,92.0,0.0,0.0,0,25.0,100.0,1.8,1.6666666666666667,0.5,1,0,0.7818314824680299,-0.6234898018587335,0.0,1.0,7,5,0,0,40,0,3
2023-10-07 00:10:00,90,27,33,1.0,0.0,0.0,6.1,80.0,26.4,1010.5,1007.0,92.0,0.0,0.0,0,25.0,100.0,1.8,1.6666666666666667,0.5,1,0,0.7818314824680299,-0.6234898018587335,0.0218148850345611,0.9997620270799092,7,5,0,10,40,0,4
2023-10-07 00:20:00,90,26,34,1.0,0.0,0.0,6.1,80.0,26.4,1010.5,1007.0,92.0,0.0,0.0,0,25.0,100.0,1.8,1.6666666666666667,0.5,1,0,0.7818314824680299,-0.6234898018587335,0.043619387365336,0.9990482215818578,7,5,0,20,40,0,1
2023-10-07 00:30:00,90,26,34,1.0,0.0,0.0,6.1,80.0,26.4,1010.5,1007.0,92.0,0.0,0.0,0,25.0,100.0,1.8,1.6666666666666667,0.5,1,0,0.7818314824680299,-0.6234898018587335,0.065403129230143,0.9978589232386036,7,5,0,30,40,0,0
2023-10-07 00:40:00,90,25,35,1.0,0.0,0.0,6.1,80.0,26.4,1010.5,1007.0,92.0,0.0,0.0,0,25.0,100.0,1.8,1.6666666666666667,0.5,1,0,0.7818314824680299,-0.6234898018587335,0.0871557427476581,0.9961946980917455,7,5,0,40,40,0,1
2023-10-07 00:50:00,90,22,38,1.0,0.0,0.0,6.1,80.0,26.4,1010.5,1007.0,92.0,0.0,0.0,0,25.0,100.0,1.8,1.6666666666666667,0.5,1,0,0.7818314824680299,-0.6234898018587335,0.1088668748519645,0.9940563382223196,7,5,0,50,40,0,3
2023-10-07 01:00:00,90,20,40,1.0,0.0,0.0,6.0,90.0,26.4,1010.1,1006.6,89.0,0.0,0.0,0,24.4,110.0,2.2,0.5,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.1305261922200515,0.9914448613738104,7,5,1,0,40,0,2
2023-10-07 01:10:00,90,22,38,0.0,0.0,0.0,6.0,90.0,26.4,1010.1,1006.6,89.0,0.0,0.0,0,24.4,110.0,2.2,0.5,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.1521233861899167,0.9883615104677608,7,5,1,10,40,0,-2
2023-10-07 01:20:00,90,22,38,0.0,0.0,0.0,6.0,90.0,26.4,1010.1,1006.6,89.0,0.0,0.0,0,24.4,110.0,2.2,0.5,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.1736481776669303,0.984807753012208,7,5,1,20,40,0,0
2023-10-07 01:30:00,90,22,38,0.0,0.0,0.0,6.0,90.0,26.4,1010.1,1006.6,89.0,0.0,0.0,0,24.4,110.0,2.2,0.5,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.1950903220161282,0.9807852804032304,7,5,1,30,40,0,0
2023-10-07 01:40:00,90,22,38,0.0,0.0,0.0,6.0,90.0,26.4,1010.1,1006.6,89.0,0.0,0.0,0,24.4,110.0,2.2,0.5,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.2164396139381028,0.9762960071199334,7,5,1,40,40,0,0
2023-10-07 01:50:00,90,22,38,0.0,0.0,0.0,6.0,90.0,26.4,1010.1,1006.6,89.0,0.0,0.0,0,24.4,110.0,2.2,0.5,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.237685892326173,0.9713420698132614,7,5,1,50,40,0,0
2023-10-07 02:00:00,90,22,38,0.0,0.0,0.0,4.2,120.0,26.6,1009.7,1006.2,87.0,0.0,0.0,0,24.3,100.0,1.3,0.0,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.2588190451025207,0.9659258262890684,7,5,2,0,40,0,0
2023-10-07 02:10:00,90,22,38,0.0,0.0,0.0,4.2,120.0,26.6,1009.7,1006.2,87.0,0.0,0.0,0,24.3,100.0,1.3,0.0,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.2798290140309921,0.9600498543859288,7,5,2,10,40,0,0
2023-10-07 02:20:00,90,22,38,0.0,0.0,0.0,4.2,120.0,26.6,1009.7,1006.2,87.0,0.0,0.0,0,24.3,100.0,1.3,0.0,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.3007057995042731,0.9537169507482268,7,5,2,20,40,0,0
2023-10-07 02:30:00,90,16,44,0.0,0.0,0.0,4.2,120.0,26.6,1009.7,1006.2,87.0,0.0,0.0,0,24.3,100.0,1.3,0.0,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.3214394653031615,0.9469301294951056,7,5,2,30,40,0,6
2023-10-07 02:40:00,90,13,47,0.0,0.0,0.0,4.2,120.0,26.6,1009.7,1006.2,87.0,0.0,0.0,0,24.3,100.0,1.3,0.0,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.3420201433256687,0.9396926207859084,7,5,2,40,40,0,3
2023-10-07 02:50:00,90,13,47,0.0,0.0,0.0,4.2,120.0,26.6,1009.7,1006.2,87.0,0.0,0.0,0,24.3,100.0,1.3,0.0,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.3624380382837016,0.9320078692827986,7,5,2,50,40,0,0
2023-10-07 03:00:00,90,13,47,0.0,0.0,0.0,2.4,130.0,26.0,1009.5,1006.0,93.0,0.0,0.0,0,24.8,190.0,1.5,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.3826834323650898,0.9238795325112868,7,5,3,0,40,0,0
2023-10-07 03:10:00,90,12,48,0.0,0.0,0.0,2.4,130.0,26.0,1009.5,1006.0,93.0,0.0,0.0,0,24.8,190.0,1.5,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.4027466898587372,0.9153114791194472,7,5,3,10,40,0,1
2023-10-07 03:20:00,90,12,48,0.0,0.0,0.0,2.4,130.0,26.0,1009.5,1006.0,93.0,0.0,0.0,0,24.8,190.0,1.5,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.4226182617406994,0.90630778703665,7,5,3,20,40,0,0
2023-10-07 03:30:00,90,12,48,0.0,0.0,0.0,2.4,130.0,26.0,1009.5,1006.0,93.0,0.0,0.0,0,24.8,190.0,1.5,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.4422886902190013,0.8968727415326883,7,5,3,30,40,0,0
2023-10-07 03:40:00,90,13,47,0.0,0.0,0.0,2.4,130.0,26.0,1009.5,1006.0,93.0,0.0,0.0,0,24.8,190.0,1.5,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.4617486132350338,0.8870108331782217,7,5,3,40,40,0,-1
2023-10-07 03:50:00,90,13,47,0.0,0.0,0.0,2.4,130.0,26.0,1009.5,1006.0,93.0,0.0,0.0,0,24.8,190.0,1.5,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.4809887689193876,0.8767267557075077,7,5,3,50,40,0,0
2023-10-07 04:00:00,90,26,34,0.0,0.0,0.0,2.0,230.0,25.9,1009.1,1005.6,94.0,0.0,0.0,0,24.9,200.0,1.4,0.0,0.1666666666666666,1,0,0.7818314824680299,-0.6234898018587335,0.4999999999999999,0.8660254037844387,7,5,4,0,40,0,-13
2023-10-07 04:10:00,90,27,33,0.0,0.0,0.0,2.0,230.0,25.9,1009.1,1005.6,94.0,0.0,0.0,0,24.9,200.0,1.4,0.0,0.1666666666666666,1,0,0.7818314824680299,-0.6234898018587335,0.5187732581605214,0.8549118706729466,7,5,4,10,40,0,-1
2023-10-07 04:20:00,90,27,33,0.0,0.0,0.0,2.0,230.0,25.9,1009.1,1005.6,94.0,0.0,0.0,0,24.9,200.0,1.4,0.0,0.1666666666666666,1,0,0.7818314824680299,-0.6234898018587335,0.5372996083468238,0.8433914458128857,7,5,4,20,40,0,0
2023-10-07 04:30:00,90,27,33,0.0,0.0,0.0,2.0,230.0,25.9,1009.1,1005.6,94.0,0.0,0.0,0,24.9,200.0,1.4,0.0,0.1666666666666666,1,0,0.7818314824680299,-0.6234898018587335,0.5555702330196022,0.8314696123025452,7,5,4,30,40,0,0
2023-10-07 04:40:00,90,27,33,0.0,0.0,0.0,2.0,230.0,25.9,1009.1,1005.6,94.0,0.0,0.0,0,24.9,200.0,1.4,0.0,0.1666666666666666,1,0,0.7818314824680299,-0.6234898018587335,0.573576436351046,0.8191520442889918,7,5,4,40,40,0,0
2023-10-07 04:50:00,90,27,33,0.0,0.0,0.0,2.0,230.0,25.9,1009.1,1005.6,94.0,0.0,0.0,0,24.9,200.0,1.4,0.0,0.1666666666666666,1,0,0.7818314824680299,-0.6234898018587335,0.5913096483635824,0.8064446042674825,7,5,4,50,40,0,0
2023-10-07 05:00:00,90,27,33,0.0,0.0,0.0,2.5,190.0,26.0,1009.7,1006.2,93.0,0.0,0.0,0,24.8,190.0,0.8,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.6087614290087205,0.7933533402912353,7,5,5,0,40,0,0
2023-10-07 05:10:00,90,27,33,48.0,36.0,0.0,2.5,190.0,26.0,1009.7,1006.2,93.0,0.0,0.0,0,24.8,190.0,0.8,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.6259234721840591,0.7798844830928818,7,5,5,10,40,0,0
2023-10-07 05:20:00,90,27,33,48.0,36.0,0.0,2.5,190.0,26.0,1009.7,1006.2,93.0,0.0,0.0,0,24.8,190.0,0.8,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.6427876096865393,0.766044443118978,7,5,5,20,40,0,0
2023-10-07 05:30:00,90,27,33,48.0,36.0,0.0,2.5,190.0,26.0,1009.7,1006.2,93.0,0.0,0.0,0,24.8,190.0,0.8,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.659345815100069,0.7518398074789774,7,5,5,30,40,0,0
2023-10-07 05:40:00,90,27,33,48.0,36.0,0.0,2.5,190.0,26.0,1009.7,1006.2,93.0,0.0,0.0,0,24.8,190.0,0.8,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.6755902076156602,0.7372773368101241,7,5,5,40,40,0,0
2023-10-07 05:50:00,90,27,33,48.0,36.0,0.0,2.5,190.0,26.0,1009.7,1006.2,93.0,0.0,0.0,0,24.8,190.0,0.8,0.1666666666666666,0.0,1,0,0.7818314824680299,-0.6234898018587335,0.6915130557822694,0.7223639620597556,7,5,5,50,40,0,0
2023-10-07 06:00:00,90,29,31,48.0,36.0,0.0,1.4,160.0,25.7,1010.0,1006.5,94.0,0.0,0.0,0,24.7,140.0,0.7,1.6666666666666667,1.3333333333333333,1,0,0.7818314824680299,-0.6234898018587335,0.7071067811865476,0.7071067811865476,7,5,6,0,40,0,-2
2023-10-07 06:10:00,90,29,31,69.0,60.0,0.0,1.4,160.0,25.7,1010.0,1006.5,94.0,0.0,0.0,0,24.7,140.0,0.7,1.6666666666666667,1.3333333333333333,1,0,0.7818314824680299,-0.6234898018587335,0.7223639620597555,0.6915130557822694,7,5,6,10,40,0,0
2023-10-07 06:20:00,90,30,30,69.0,60.0,0.0,1.4,160.0,25.7,1010.0,1006.5,94.0,0.0,0.0,0,24.7,140.0,0.7,1.6666666666666667,1.3333333333333333,1,0,0.7818314824680299,-0.6234898018587335,0.737277336810124,0.6755902076156602,7,5,6,20,40,0,-1
2023-10-07 06:30:00,90,31,29,69.0,60.0,0.0,1.4,160.0,25.7,1010.0,1006.5,94.0,0.0,0.0,0,24.7,140.0,0.7,1.6666666666666667,1.3333333333333333,1,0,0.7818314824680299,-0.6234898018587335,0.7518398074789773,0.659345815100069,7,5,6,30,40,0,-1
